 100
 80 120 
 30 68 102 
 30 76 102 
 30 78 95 
 31 32 101 
 31 33 93 
 31 44 89 
 31 47 98 
 31 51 101 
 31 52 98 
 31 53 91 
 31 54 92 
 31 55 99 
 31 59 102 
 31 63 100 
 31 67 95 
 31 68 102 
 31 70 105 
 31 74 93 
 31 77 100 
 31 78 105 
 31 80 93 
 32 44 95 
 32 48 99 
 32 50 101 
 32 52 102 
 32 59 104 
 32 61 87 
 32 66 91 
 32 71 94 
 32 77 94 
 32 80 95 
 33 42 103 
 33 44 102 
 33 47 99 
 33 55 107 
 33 62 90 
 33 68 92 
 33 76 91 
 33 79 93 
 33 80 111 
 34 41 101 
 34 44 103 
 34 46 102 
 34 51 101 
 34 53 94 
 34 55 97 
 34 76 103 
 34 79 103 
 35 37 100 
 35 48 100 
 35 53 92 
 35 55 108 
 35 56 103 
 35 62 98 
 35 71 99 
 36 38 82 
 36 43 104 
 36 46 100 
 36 49 101 
 36 50 105 
 36 51 110 
 36 53 109 
 36 56 107 
 36 70 99 
 36 74 98 
 37 40 97 
 37 41 98 
 37 42 94 
 37 65 105 
 38 46 99 
 38 51 98 
 38 58 100 
 38 59 104 
 38 67 98 
 39 42 111 
 39 43 103 
 39 51 96 
 39 55 99 
 39 66 98 
 39 69 103 
 39 73 99 
 40 45 97 
 40 47 93 
 40 60 89 
 40 64 104 
 40 74 101 
 40 75 97 
 40 76 96 
 40 79 97 
 41 44 102 
 41 49 104 
 41 51 98 
 41 56 105 
 41 63 100 
 41 73 99 
 41 75 95 
 41 76 105 
 41 80 87 
 42 51 107 
 42 55 103 
 42 57 102 
 42 75 102 
 42 80 101 
 43 46 110 
 43 47 106 
 43 53 88 
 43 56 97 
 43 60 103 
 43 73 106 
 43 74 99 
 43 75 108 
 43 77 101 
 44 51 107 
 44 53 100 
 44 54 104 
 44 70 97 
 44 72 102 
 45 46 88 
 45 47 112 
 45 59 106 
 45 62 98 
 45 63 99 
 45 67 99 
 45 68 94 
 45 69 103 
 45 76 96 
 45 77 92 
 45 80 100 
 46 50 93 
 46 66 97 
 46 69 108 
 46 71 101 
 46 72 97 
 46 75 97 
 47 48 101 
 47 49 101 
 47 51 92 
 47 52 107 
 47 54 107 
 47 56 94 
 47 60 95 
 47 63 94 
 47 64 102 
 47 65 94 
 47 76 91 
 47 80 102 
 48 53 99 
 48 59 95 
 48 61 102 
 48 63 101 
 48 79 99 
 49 50 93 
 49 73 101 
 49 79 103 
 50 53 97 
 50 54 95 
 50 56 103 
 50 67 101 
 50 70 104 
 51 52 93 
 51 56 96 
 51 62 93 
 51 69 106 
 51 72 99 
 51 75 106 
 52 57 100 
 52 58 108 
 52 67 98 
 52 73 93 
 52 78 100 
 53 57 102 
 53 67 105 
 53 68 108 
 54 58 99 
 54 65 104 
 54 75 96 
 55 63 105 
 55 70 108 
 55 77 97 
 55 80 105 
 56 58 106 
 56 70 101 
 56 73 101 
 57 63 96 
 57 69 101 
 57 73 105 
 57 74 92 
 57 78 96 
 58 63 98 
 58 64 94 
 58 66 101 
 58 72 95 
 58 74 101 
 58 75 97 
 58 78 96 
 58 79 99 
 58 80 102 
 59 60 99 
 59 63 101 
 59 69 105 
 59 72 102 
 59 73 99 
 59 74 98 
 59 75 98 
 59 77 94 
 59 79 103 
 60 76 100 
 60 79 104 
 61 70 106 
 61 73 95 
 61 74 100 
 61 75 100 
 62 65 94 
 62 72 98 
 62 78 102 
 62 79 100 
 63 67 94 
 63 77 97 
 64 65 97 
 64 68 95 
 64 69 100 
 64 72 96 
 64 73 110 
 64 76 100 
 65 66 95 
 65 68 106 
 65 71 96 
 65 73 100 
 65 78 100 
 65 80 99 
 66 71 100 
 66 73 95 
 67 73 103 
 68 71 102 
 68 75 99 
 68 77 102 
 69 73 98 
 69 75 99 
 70 73 100 
 70 77 100 
 70 78 99 
 71 72 102 
 71 73 100 
 71 74 102 
 71 76 99 
 71 77 98 
 72 74 95 
 72 79 113 
 73 76 88 
 73 80 102 
 75 79 97 
 76 78 97 
 78 80 103 
 79 80 107 
 8 
 1 2 3 4 5 6 
 7 8 
 80 160 
 1 2 300 
 1 15 191 
 1 25 200 
 1 36 201 
 1 38 199 
 1 46 198 
 1 59 207 
 1 67 192 
 1 70 196 
 2 4 298 
 2 23 213 
 2 59 199 
 2 71 204 
 2 77 198 
 3 28 198 
 3 31 194 
 4 14 197 
 4 15 210 
 4 22 207 
 4 62 195 
 5 39 203 
 5 46 189 
 5 52 192 
 6 7 289 
 6 11 195 
 6 28 207 
 6 34 200 
 6 65 195 
 7 59 195 
 7 65 213 
 8 28 202 
 8 45 204 
 8 47 186 
 9 38 103 
 9 47 95 
 10 41 102 
 10 57 95 
 11 47 105 
 11 55 98 
 11 67 94 
 11 74 101 
 12 15 102 
 13 56 94 
 13 58 99 
 14 68 109 
 15 27 101 
 15 55 94 
 15 76 91 
 16 77 91 
 16 78 109 
 17 49 99 
 17 71 96 
 17 77 101 
 18 40 104 
 18 47 98 
 18 51 101 
 19 22 93 
 19 32 98 
 19 41 98 
 20 30 105 
 20 65 98 
 21 68 101 
 21 72 111 
 21 74 106 
 22 51 104 
 22 79 103 
 23 31 106 
 24 25 98 
 24 28 100 
 24 39 95 
 24 48 97 
 24 62 103 
 24 69 96 
 25 40 94 
 25 54 111 
 25 60 96 
 25 64 106 
 25 65 106 
 26 30 97 
 26 59 93 
 26 76 109 
 27 29 101 
 27 42 98 
 27 80 98 
 28 39 110 
 28 56 90 
 28 60 102 
 28 69 94 
 29 67 104 
 29 75 99 
 30 31 102 
 30 34 96 
 30 45 94 
 30 64 99 
 31 52 109 
 31 74 93 
 32 42 97 
 32 51 99 
 32 56 98 
 32 59 102 
 32 67 95 
 32 77 102 
 33 47 106 
 33 51 106 
 33 76 94 
 34 38 97 
 34 49 99 
 34 50 107 
 34 57 96 
 35 44 90 
 35 55 102 
 35 63 96 
 35 78 97 
 36 42 101 
 36 44 103 
 37 50 103 
 37 52 90 
 37 54 104 
 37 59 102 
 37 70 92 
 38 41 95 
 38 54 93 
 38 64 98 
 39 62 100 
 41 56 96 
 42 60 93 
 43 54 96 
 43 70 102 
 44 66 103 
 46 66 98 
 49 53 102 
 52 67 99 
 52 72 105 
 52 75 103 
 53 55 95 
 53 65 102 
 53 71 100 
 54 71 99 
 54 73 107 
 55 66 101 
 55 69 103 
 55 74 105 
 57 68 102 
 60 78 96 
 61 79 98 
 63 66 101 
 63 71 100 
 65 78 101 
 67 70 103 
 67 71 97 
 67 72 104 
 67 75 100 
 68 79 99 
 68 80 97 
 69 77 98 
 70 73 100 
 71 74 92 
 72 78 91 
 75 80 97 
 76 79 92 
 8 
 1 2 3 4 5 6 
 7 8 
 80 160 
 1 40 201 
 1 42 198 
 1 46 189 
 1 51 203 
 1 57 201 
 1 80 205 
 2 42 202 
 2 56 199 
 2 63 195 
 3 21 193 
 3 40 188 
 4 20 199 
 4 32 192 
 4 51 208 
 4 60 193 
 4 74 192 
 5 14 206 
 5 33 197 
 5 40 200 
 5 54 202 
 6 11 203 
 6 19 201 
 6 51 196 
 6 54 201 
 6 55 203 
 6 62 204 
 6 74 209 
 6 77 195 
 7 24 204 
 7 51 201 
 7 58 208 
 7 62 209 
 7 67 196 
 7 75 198 
 8 45 193 
 8 49 204 
 8 58 202 
 8 72 201 
 9 50 95 
 9 61 96 
 10 74 91 
 10 80 99 
 11 30 100 
 11 58 106 
 11 74 92 
 12 30 95 
 12 43 101 
 12 52 108 
 12 67 104 
 12 75 101 
 12 77 104 
 13 77 96 
 14 15 92 
 14 17 100 
 14 35 102 
 14 36 96 
 14 42 99 
 14 58 102 
 15 19 99 
 15 20 102 
 15 25 98 
 15 32 96 
 16 36 101 
 16 40 99 
 16 52 98 
 17 70 95 
 18 61 103 
 19 29 96 
 19 30 100 
 19 40 93 
 19 43 96 
 19 70 99 
 19 72 104 
 20 34 99 
 21 39 97 
 21 56 96 
 22 40 97 
 23 27 97 
 23 40 103 
 23 42 102 
 23 58 98 
 23 65 102 
 24 64 101 
 24 70 92 
 25 29 99 
 25 42 100 
 26 32 104 
 26 59 101 
 27 40 103 
 27 43 100 
 27 46 102 
 27 66 107 
 27 72 103 
 28 41 91 
 28 50 102 
 28 59 96 
 28 60 104 
 28 69 98 
 29 37 98 
 29 38 105 
 29 62 95 
 29 71 107 
 30 63 93 
 30 76 97 
 31 34 96 
 31 44 106 
 31 70 105 
 31 80 96 
 32 43 96 
 32 58 101 
 33 42 94 
 33 54 100 
 33 64 97 
 33 65 98 
 33 71 84 
 34 38 101 
 34 41 102 
 34 55 102 
 34 60 107 
 34 78 99 
 35 45 98 
 35 50 97 
 36 78 99 
 37 64 102 
 39 70 107 
 39 77 101 
 40 77 100 
 40 80 97 
 42 75 105 
 43 68 103 
 43 80 90 
 44 71 98 
 45 76 104 
 46 60 93 
 47 64 102 
 47 65 101 
 47 72 98 
 48 76 101 
 49 69 95 
 49 80 97 
 51 53 100 
 51 78 96 
 53 63 99 
 53 66 102 
 54 72 95 
 56 67 97 
 56 73 102 
 57 59 98 
 57 77 98 
 58 63 97 
 58 79 99 
 61 64 100 
 61 70 105 
 62 80 101 
 65 67 97 
 66 73 99 
 67 76 102 
 68 71 98 
 75 77 100 
 76 78 106 
 8 
 1 2 3 4 5 6 
 7 8 
 80 160 
 1 3 301 
 1 15 199 
 1 28 202 
 1 43 202 
 1 44 205 
 1 51 201 
 1 53 203 
 2 8 301 
 2 20 205 
 2 49 222 
 2 52 198 
 2 57 194 
 2 79 198 
 3 14 196 
 3 58 213 
 4 16 202 
 4 43 205 
 4 67 208 
 4 77 191 
 5 7 307 
 5 12 201 
 5 16 197 
 5 64 191 
 6 10 196 
 6 38 193 
 7 9 197 
 7 22 200 
 7 59 202 
 7 61 205 
 8 29 197 
 8 30 191 
 8 50 204 
 9 12 102 
 9 26 96 
 9 34 101 
 9 35 99 
 9 38 91 
 10 28 97 
 10 50 106 
 11 13 101 
 11 36 103 
 11 43 105 
 11 56 104 
 12 35 101 
 13 27 97 
 13 29 101 
 14 15 105 
 14 27 104 
 14 42 107 
 14 72 100 
 15 17 99 
 15 29 94 
 15 37 90 
 15 39 101 
 15 64 96 
 16 37 101 
 17 24 90 
 18 24 99 
 18 25 98 
 18 43 104 
 18 47 97 
 18 50 113 
 18 76 95 
 19 32 104 
 19 61 104 
 20 27 103 
 20 37 103 
 20 57 114 
 20 71 103 
 21 33 104 
 21 71 101 
 21 76 102 
 21 78 98 
 23 41 103 
 23 51 84 
 23 62 99 
 23 79 106 
 24 42 91 
 25 32 102 
 25 70 106 
 26 63 96 
 27 61 100 
 28 41 101 
 28 45 94 
 28 74 97 
 28 75 104 
 29 43 94 
 29 49 99 
 29 72 94 
 29 73 97 
 30 71 104 
 31 69 96 
 31 74 98 
 32 34 98 
 32 52 107 
 32 55 101 
 33 41 95 
 33 48 104 
 33 53 93 
 33 63 98 
 34 61 92 
 34 62 99 
 34 68 101 
 34 79 97 
 36 42 103 
 36 47 93 
 36 49 97 
 36 66 98 
 37 61 103 
 37 76 101 
 38 41 103 
 38 45 91 
 38 46 96 
 38 64 102 
 38 76 106 
 39 69 95 
 40 47 101 
 40 80 104 
 41 70 98 
 41 76 93 
 41 80 103 
 42 61 101 
 42 66 101 
 43 47 98 
 43 70 95 
 44 57 110 
 44 75 95 
 45 51 99 
 45 60 97 
 45 71 98 
 46 48 108 
 46 78 101 
 47 68 102 
 48 59 105 
 48 65 100 
 48 73 96 
 49 51 107 
 49 69 97 
 50 75 107 
 51 58 98 
 51 59 105 
 51 67 95 
 51 77 99 
 52 74 104 
 52 75 94 
 53 69 99 
 54 76 94 
 55 62 101 
 56 57 93 
 57 67 103 
 59 64 95 
 59 68 92 
 60 68 100 
 61 64 97 
 64 69 98 
 64 70 94 
 65 78 98 
 68 74 107 
 76 78 92 
 77 80 99 
 8 
 1 2 3 4 5 6 
 7 8 
 80 160 
 1 6 305 
 1 28 193 
 1 39 190 
 1 41 208 
 1 46 200 
 1 49 199 
 1 67 190 
 1 76 199 
 1 79 202 
 2 19 200 
 2 51 202 
 2 65 195 
 3 4 302 
 3 49 200 
 3 53 199 
 3 56 193 
 4 8 306 
 4 10 201 
 4 16 197 
 4 27 205 
 4 28 205 
 4 44 201 
 4 62 197 
 4 68 204 
 5 9 199 
 5 21 199 
 5 43 201 
 5 67 196 
 5 75 199 
 5 80 199 
 6 42 207 
 6 68 209 
 7 28 199 
 7 32 200 
 7 53 203 
 7 61 190 
 8 9 206 
 8 53 193 
 9 30 94 
 9 49 98 
 10 55 92 
 10 58 93 
 10 67 92 
 10 76 101 
 11 53 104 
 11 56 102 
 12 45 97 
 12 47 101 
 12 54 105 
 13 31 105 
 13 50 105 
 14 21 85 
 14 32 104 
 14 38 102 
 14 40 87 
 15 34 102 
 15 37 100 
 15 42 98 
 15 49 102 
 15 73 96 
 16 22 100 
 16 31 95 
 16 68 98 
 17 30 109 
 17 35 100 
 17 41 102 
 17 54 100 
 18 34 103 
 18 50 98 
 18 55 98 
 18 62 105 
 18 78 99 
 19 34 103 
 20 24 102 
 20 32 100 
 20 50 102 
 20 52 97 
 20 56 94 
 20 78 98 
 21 37 105 
 21 38 101 
 21 39 102 
 21 65 108 
 23 51 99 
 23 58 97 
 23 60 95 
 23 61 100 
 23 67 98 
 23 70 100 
 24 42 106 
 24 57 96 
 25 40 100 
 26 64 91 
 26 75 106 
 26 78 97 
 27 42 101 
 27 69 104 
 27 79 104 
 28 69 107 
 28 77 91 
 28 79 102 
 29 44 100 
 30 38 91 
 30 39 105 
 30 71 93 
 30 74 90 
 31 37 100 
 31 51 94 
 31 65 99 
 31 79 105 
 33 75 109 
 35 48 100 
 35 56 97 
 35 67 99 
 36 45 99 
 36 72 100 
 37 43 110 
 37 57 109 
 37 68 112 
 37 69 93 
 38 45 98 
 39 44 96 
 39 58 90 
 39 63 107 
 39 74 103 
 40 45 96 
 40 56 100 
 40 68 97 
 40 79 100 
 41 78 96 
 42 58 99 
 42 62 97 
 43 45 93 
 44 75 99 
 46 54 104 
 47 55 102 
 48 52 110 
 50 51 94 
 50 65 102 
 51 52 95 
 51 59 95 
 52 78 104 
 52 79 96 
 53 66 109 
 54 69 98 
 55 59 88 
 56 62 103 
 56 65 103 
 56 68 99 
 58 64 100 
 59 63 107 
 60 66 98 
 61 80 104 
 65 78 99 
 68 78 89 
 69 78 104 
 70 72 101 
 72 76 88 
 72 80 98 
 75 77 93 
 8 
 1 2 3 4 5 6 
 7 8 
 80 160 
 1 9 204 
 1 10 192 
 1 20 200 
 1 23 197 
 1 42 212 
 1 44 194 
 1 47 209 
 1 66 203 
 1 67 196 
 1 69 199 
 2 39 202 
 2 66 199 
 3 36 192 
 3 73 196 
 4 33 192 
 4 66 196 
 5 10 198 
 5 31 196 
 5 73 195 
 6 15 197 
 6 22 199 
 6 28 202 
 6 41 196 
 7 18 194 
 7 28 199 
 7 37 207 
 7 50 202 
 7 76 204 
 8 9 201 
 8 67 197 
 9 40 93 
 9 54 104 
 9 62 103 
 9 75 106 
 9 78 107 
 10 15 97 
 10 23 98 
 10 48 101 
 11 80 97 
 12 23 108 
 12 26 106 
 12 31 97 
 12 78 105 
 13 25 101 
 13 37 93 
 13 38 102 
 13 70 107 
 14 30 97 
 14 37 89 
 14 38 100 
 14 47 102 
 14 69 112 
 15 41 100 
 15 57 92 
 15 75 100 
 16 18 95 
 16 36 97 
 16 42 103 
 16 53 102 
 17 29 95 
 17 35 101 
 17 75 103 
 17 77 95 
 17 80 94 
 18 53 101 
 19 35 98 
 19 42 111 
 19 53 104 
 19 65 96 
 20 25 96 
 20 45 103 
 20 63 103 
 20 80 95 
 21 24 101 
 21 75 104 
 22 26 100 
 22 34 107 
 22 62 106 
 23 28 100 
 23 57 107 
 23 65 106 
 23 68 100 
 24 42 99 
 24 47 98 
 24 55 97 
 24 63 105 
 26 37 88 
 26 52 99 
 26 72 99 
 27 48 115 
 27 77 98 
 28 29 97 
 28 39 99 
 28 50 100 
 29 32 90 
 29 51 99 
 29 58 96 
 29 64 95 
 30 32 92 
 30 33 101 
 30 51 95 
 30 69 104 
 30 71 94 
 30 79 95 
 31 65 104 
 31 67 95 
 33 47 99 
 33 70 97 
 34 48 104 
 34 70 99 
 35 42 110 
 35 52 98 
 36 43 100 
 36 63 93 
 36 65 100 
 36 72 94 
 38 75 101 
 39 65 107 
 40 75 96 
 40 76 102 
 41 49 92 
 41 54 92 
 41 62 91 
 42 45 103 
 42 52 102 
 42 71 101 
 44 72 94 
 44 75 96 
 46 61 97 
 46 68 99 
 46 79 96 
 47 80 102 
 48 77 104 
 48 78 95 
 49 55 103 
 49 66 104 
 50 51 99 
 50 52 95 
 50 68 95 
 52 74 98 
 54 56 103 
 54 64 97 
 54 71 104 
 55 59 102 
 55 66 99 
 55 69 98 
 56 68 103 
 58 69 93 
 59 74 102 
 60 78 102 
 61 79 100 
 67 70 108 
 67 77 100 
 69 74 103 
 69 77 118 
 70 76 93 
 71 80 93 
 74 80 99 
 76 79 97 
 77 78 98 
 8 
 1 2 3 4 5 6 
 7 8 
 80 3160 
 1 2 297 
 1 3 304 
 1 4 296 
 1 5 293 
 1 6 305 
 1 7 303 
 1 8 317 
 1 9 189 
 1 10 190 
 1 11 193 
 1 12 203 
 1 13 202 
 1 14 202 
 1 15 192 
 1 16 199 
 1 17 201 
 1 18 204 
 1 19 194 
 1 20 202 
 1 21 199 
 1 22 210 
 1 23 205 
 1 24 199 
 1 25 203 
 1 26 200 
 1 27 199 
 1 28 202 
 1 29 199 
 1 30 191 
 1 31 204 
 1 32 207 
 1 33 192 
 1 34 202 
 1 35 196 
 1 36 185 
 1 37 199 
 1 38 198 
 1 39 196 
 1 40 199 
 1 41 197 
 1 42 197 
 1 43 194 
 1 44 203 
 1 45 204 
 1 46 203 
 1 47 200 
 1 48 187 
 1 49 198 
 1 50 192 
 1 51 201 
 1 52 201 
 1 53 200 
 1 54 195 
 1 55 198 
 1 56 200 
 1 57 202 
 1 58 208 
 1 59 204 
 1 60 207 
 1 61 207 
 1 62 203 
 1 63 202 
 1 64 212 
 1 65 206 
 1 66 196 
 1 67 198 
 1 68 204 
 1 69 204 
 1 70 204 
 1 71 205 
 1 72 197 
 1 73 205 
 1 74 202 
 1 75 205 
 1 76 206 
 1 77 204 
 1 78 208 
 1 79 201 
 1 80 200 
 2 3 305 
 2 4 304 
 2 5 297 
 2 6 303 
 2 7 295 
 2 8 292 
 2 9 205 
 2 10 198 
 2 11 200 
 2 12 199 
 2 13 206 
 2 14 203 
 2 15 198 
 2 16 197 
 2 17 192 
 2 18 206 
 2 19 209 
 2 20 200 
 2 21 205 
 2 22 204 
 2 23 205 
 2 24 201 
 2 25 196 
 2 26 195 
 2 27 192 
 2 28 198 
 2 29 201 
 2 30 199 
 2 31 192 
 2 32 197 
 2 33 203 
 2 34 200 
 2 35 195 
 2 36 192 
 2 37 201 
 2 38 198 
 2 39 197 
 2 40 203 
 2 41 199 
 2 42 201 
 2 43 199 
 2 44 199 
 2 45 210 
 2 46 197 
 2 47 188 
 2 48 209 
 2 49 200 
 2 50 201 
 2 51 188 
 2 52 197 
 2 53 198 
 2 54 209 
 2 55 202 
 2 56 194 
 2 57 195 
 2 58 196 
 2 59 200 
 2 60 203 
 2 61 193 
 2 62 199 
 2 63 195 
 2 64 200 
 2 65 200 
 2 66 200 
 2 67 198 
 2 68 201 
 2 69 191 
 2 70 197 
 2 71 205 
 2 72 197 
 2 73 196 
 2 74 191 
 2 75 193 
 2 76 205 
 2 77 196 
 2 78 200 
 2 79 208 
 2 80 200 
 3 4 297 
 3 5 302 
 3 6 299 
 3 7 297 
 3 8 300 
 3 9 195 
 3 10 208 
 3 11 204 
 3 12 198 
 3 13 197 
 3 14 206 
 3 15 193 
 3 16 206 
 3 17 203 
 3 18 196 
 3 19 194 
 3 20 196 
 3 21 197 
 3 22 204 
 3 23 196 
 3 24 198 
 3 25 196 
 3 26 209 
 3 27 197 
 3 28 199 
 3 29 194 
 3 30 192 
 3 31 207 
 3 32 198 
 3 33 203 
 3 34 198 
 3 35 194 
 3 36 201 
 3 37 200 
 3 38 204 
 3 39 206 
 3 40 199 
 3 41 206 
 3 42 194 
 3 43 207 
 3 44 199 
 3 45 204 
 3 46 200 
 3 47 198 
 3 48 200 
 3 49 197 
 3 50 195 
 3 51 200 
 3 52 202 
 3 53 205 
 3 54 201 
 3 55 205 
 3 56 206 
 3 57 202 
 3 58 201 
 3 59 202 
 3 60 200 
 3 61 196 
 3 62 198 
 3 63 201 
 3 64 210 
 3 65 199 
 3 66 199 
 3 67 195 
 3 68 194 
 3 69 195 
 3 70 200 
 3 71 197 
 3 72 197 
 3 73 201 
 3 74 198 
 3 75 186 
 3 76 191 
 3 77 186 
 3 78 199 
 3 79 205 
 3 80 204 
 4 5 298 
 4 6 301 
 4 7 309 
 4 8 301 
 4 9 198 
 4 10 199 
 4 11 204 
 4 12 194 
 4 13 205 
 4 14 202 
 4 15 203 
 4 16 201 
 4 17 198 
 4 18 208 
 4 19 195 
 4 20 194 
 4 21 190 
 4 22 199 
 4 23 203 
 4 24 200 
 4 25 195 
 4 26 197 
 4 27 206 
 4 28 204 
 4 29 204 
 4 30 185 
 4 31 196 
 4 32 199 
 4 33 197 
 4 34 204 
 4 35 197 
 4 36 192 
 4 37 201 
 4 38 195 
 4 39 204 
 4 40 201 
 4 41 204 
 4 42 202 
 4 43 198 
 4 44 203 
 4 45 202 
 4 46 199 
 4 47 209 
 4 48 186 
 4 49 201 
 4 50 202 
 4 51 211 
 4 52 190 
 4 53 205 
 4 54 199 
 4 55 203 
 4 56 192 
 4 57 207 
 4 58 189 
 4 59 196 
 4 60 202 
 4 61 203 
 4 62 203 
 4 63 200 
 4 64 197 
 4 65 191 
 4 66 198 
 4 67 203 
 4 68 204 
 4 69 199 
 4 70 205 
 4 71 199 
 4 72 200 
 4 73 197 
 4 74 203 
 4 75 207 
 4 76 199 
 4 77 204 
 4 78 198 
 4 79 196 
 4 80 202 
 5 6 298 
 5 7 308 
 5 8 295 
 5 9 208 
 5 10 203 
 5 11 197 
 5 12 196 
 5 13 199 
 5 14 197 
 5 15 206 
 5 16 197 
 5 17 201 
 5 18 205 
 5 19 199 
 5 20 203 
 5 21 203 
 5 22 200 
 5 23 201 
 5 24 204 
 5 25 199 
 5 26 203 
 5 27 214 
 5 28 199 
 5 29 193 
 5 30 209 
 5 31 203 
 5 32 212 
 5 33 203 
 5 34 206 
 5 35 195 
 5 36 204 
 5 37 201 
 5 38 199 
 5 39 194 
 5 40 203 
 5 41 201 
 5 42 201 
 5 43 196 
 5 44 196 
 5 45 205 
 5 46 203 
 5 47 202 
 5 48 200 
 5 49 201 
 5 50 206 
 5 51 199 
 5 52 196 
 5 53 200 
 5 54 199 
 5 55 197 
 5 56 199 
 5 57 200 
 5 58 209 
 5 59 209 
 5 60 197 
 5 61 206 
 5 62 195 
 5 63 205 
 5 64 197 
 5 65 198 
 5 66 209 
 5 67 200 
 5 68 194 
 5 69 207 
 5 70 201 
 5 71 207 
 5 72 193 
 5 73 193 
 5 74 192 
 5 75 196 
 5 76 198 
 5 77 201 
 5 78 205 
 5 79 199 
 5 80 203 
 6 7 301 
 6 8 293 
 6 9 193 
 6 10 199 
 6 11 206 
 6 12 199 
 6 13 200 
 6 14 197 
 6 15 194 
 6 16 203 
 6 17 195 
 6 18 204 
 6 19 194 
 6 20 196 
 6 21 204 
 6 22 192 
 6 23 194 
 6 24 196 
 6 25 205 
 6 26 201 
 6 27 194 
 6 28 195 
 6 29 196 
 6 30 204 
 6 31 193 
 6 32 189 
 6 33 200 
 6 34 197 
 6 35 206 
 6 36 196 
 6 37 190 
 6 38 194 
 6 39 201 
 6 40 206 
 6 41 194 
 6 42 198 
 6 43 203 
 6 44 197 
 6 45 202 
 6 46 199 
 6 47 194 
 6 48 198 
 6 49 204 
 6 50 208 
 6 51 201 
 6 52 207 
 6 53 202 
 6 54 193 
 6 55 200 
 6 56 202 
 6 57 205 
 6 58 199 
 6 59 203 
 6 60 202 
 6 61 188 
 6 62 205 
 6 63 193 
 6 64 198 
 6 65 197 
 6 66 208 
 6 67 199 
 6 68 196 
 6 69 191 
 6 70 202 
 6 71 196 
 6 72 188 
 6 73 193 
 6 74 204 
 6 75 193 
 6 76 204 
 6 77 196 
 6 78 200 
 6 79 209 
 6 80 197 
 7 8 298 
 7 9 201 
 7 10 199 
 7 11 202 
 7 12 203 
 7 13 199 
 7 14 203 
 7 15 201 
 7 16 197 
 7 17 193 
 7 18 211 
 7 19 196 
 7 20 203 
 7 21 193 
 7 22 197 
 7 23 203 
 7 24 198 
 7 25 202 
 7 26 197 
 7 27 200 
 7 28 206 
 7 29 201 
 7 30 200 
 7 31 205 
 7 32 198 
 7 33 193 
 7 34 193 
 7 35 202 
 7 36 203 
 7 37 201 
 7 38 193 
 7 39 200 
 7 40 203 
 7 41 196 
 7 42 198 
 7 43 204 
 7 44 201 
 7 45 199 
 7 46 198 
 7 47 194 
 7 48 193 
 7 49 203 
 7 50 200 
 7 51 197 
 7 52 199 
 7 53 201 
 7 54 207 
 7 55 191 
 7 56 208 
 7 57 191 
 7 58 199 
 7 59 197 
 7 60 205 
 7 61 210 
 7 62 205 
 7 63 199 
 7 64 201 
 7 65 201 
 7 66 192 
 7 67 197 
 7 68 198 
 7 69 198 
 7 70 193 
 7 71 200 
 7 72 194 
 7 73 203 
 7 74 190 
 7 75 195 
 7 76 195 
 7 77 195 
 7 78 199 
 7 79 207 
 7 80 200 
 8 9 205 
 8 10 206 
 8 11 204 
 8 12 199 
 8 13 208 
 8 14 200 
 8 15 201 
 8 16 206 
 8 17 203 
 8 18 209 
 8 19 197 
 8 20 202 
 8 21 202 
 8 22 198 
 8 23 200 
 8 24 203 
 8 25 189 
 8 26 203 
 8 27 202 
 8 28 201 
 8 29 198 
 8 30 209 
 8 31 204 
 8 32 198 
 8 33 202 
 8 34 208 
 8 35 198 
 8 36 202 
 8 37 197 
 8 38 202 
 8 39 202 
 8 40 199 
 8 41 202 
 8 42 204 
 8 43 199 
 8 44 206 
 8 45 196 
 8 46 198 
 8 47 197 
 8 48 199 
 8 49 196 
 8 50 204 
 8 51 194 
 8 52 195 
 8 53 189 
 8 54 205 
 8 55 194 
 8 56 192 
 8 57 210 
 8 58 202 
 8 59 187 
 8 60 200 
 8 61 198 
 8 62 197 
 8 63 197 
 8 64 201 
 8 65 201 
 8 66 196 
 8 67 210 
 8 68 202 
 8 69 202 
 8 70 204 
 8 71 197 
 8 72 207 
 8 73 202 
 8 74 197 
 8 75 200 
 8 76 197 
 8 77 194 
 8 78 202 
 8 79 205 
 8 80 207 
 9 10 99 
 9 11 93 
 9 12 92 
 9 13 105 
 9 14 93 
 9 15 99 
 9 16 84 
 9 17 91 
 9 18 94 
 9 19 96 
 9 20 97 
 9 21 106 
 9 22 95 
 9 23 97 
 9 24 91 
 9 25 102 
 9 26 101 
 9 27 103 
 9 28 114 
 9 29 88 
 9 30 96 
 9 31 103 
 9 32 108 
 9 33 94 
 9 34 98 
 9 35 94 
 9 36 105 
 9 37 98 
 9 38 96 
 9 39 101 
 9 40 91 
 9 41 100 
 9 42 95 
 9 43 95 
 9 44 98 
 9 45 103 
 9 46 93 
 9 47 106 
 9 48 102 
 9 49 93 
 9 50 96 
 9 51 107 
 9 52 90 
 9 53 104 
 9 54 89 
 9 55 100 
 9 56 104 
 9 57 94 
 9 58 103 
 9 59 99 
 9 60 100 
 9 61 98 
 9 62 89 
 9 63 96 
 9 64 101 
 9 65 94 
 9 66 98 
 9 67 93 
 9 68 103 
 9 69 105 
 9 70 103 
 9 71 100 
 9 72 100 
 9 73 108 
 9 74 92 
 9 75 103 
 9 76 98 
 9 77 90 
